  0.32773544,  -0.02512681,  -0.00294123,  -0.00216569,   0.00104407,  -0.00008306,   0.00028946,  -0.00024794,  -0.00003100,  -0.00007277,   0.00009128,   0.00003597,   0.00002270,  -0.00002033,  -0.00000901,  -0.00001453,   0.00000246,   0.00000564,  -0.00000245,   0.00000374,   0.00000370,  -0.00000344,   0.00000076,  -0.00000451,   0.00000539,  -0.00000851,   0.00000840,  -0.00000790,   0.00000739,  -0.00000743,   0.00000707,  -0.00000669,   0.00000635,  -0.00000636,   0.00000611,  -0.00000609,   0.00000577,  -0.00000591,   0.00000549,  -0.00000512,   0.00000527,  -0.00000525,   0.00000490,  -0.00000499,   0.00000473,  -0.00000471,   0.00000458,  -0.00000450,   0.00000440,  -0.00000418
  0.50125032,  -0.01261186,  -0.00280294,  -0.00200723,   0.00012286,   0.00027246,   0.00024723,   0.00021739,   0.00023864,   0.00011595,   0.00005673,  -0.00004678,   0.00000788,  -0.00001380,   0.00002415,  -0.00001749,   0.00001838,   0.00000258,   0.00001591,  -0.00001547,   0.00000324,  -0.00001713,   0.00000901,  -0.00001244,   0.00000879,  -0.00001012,   0.00001000,  -0.00000998,   0.00000917,  -0.00000901,   0.00000877,  -0.00000831,   0.00000785,  -0.00000833,   0.00000806,  -0.00000784,   0.00000740,  -0.00000730,   0.00000701,  -0.00000671,   0.00000668,  -0.00000637,   0.00000641,  -0.00000610,   0.00000599,  -0.00000576,   0.00000574,  -0.00000560,   0.00000537,  -0.00000533
  0.48854014,  -0.00569908,   0.00483608,  -0.00159522,   0.00069503,   0.00001589,   0.00005732,   0.00047528,   0.00001403,   0.00011227,   0.00008777,  -0.00006382,   0.00006257,  -0.00001239,   0.00002193,   0.00000285,   0.00000348,  -0.00001200,   0.00000957,  -0.00001621,   0.00001496,  -0.00001935,   0.00000768,  -0.00000995,   0.00000558,  -0.00001029,   0.00001035,  -0.00000975,   0.00000943,  -0.00000929,   0.00000884,  -0.00000841,   0.00000827,  -0.00000834,   0.00000774,  -0.00000757,   0.00000722,  -0.00000758,   0.00000700,  -0.00000705,   0.00000657,  -0.00000655,   0.00000650,  -0.00000617,   0.00000592,  -0.00000600,   0.00000580,  -0.00000556,   0.00000554,  -0.00000541
  0.75108459,   0.02788335,   0.02002495,   0.00240568,   0.00101689,   0.00105040,  -0.00036776,   0.00035181,   0.00001755,  -0.00006611,   0.00010085,  -0.00012990,   0.00006386,  -0.00007847,   0.00001362,  -0.00002623,  -0.00000603,  -0.00000321,   0.00000189,  -0.00000951,   0.00002376,  -0.00002117,   0.00002506,  -0.00001924,   0.00001711,  -0.00001466,   0.00001417,  -0.00001318,   0.00001318,  -0.00001267,   0.00001308,  -0.00001093,   0.00001103,  -0.00001079,   0.00001024,  -0.00001028,   0.00000976,  -0.00000974,   0.00000978,  -0.00000953,   0.00000896,  -0.00000870,   0.00000875,  -0.00000864,   0.00000864,  -0.00000764,   0.00000796,  -0.00000763,   0.00000763,  -0.00000757
  0.47368363,  -0.00291426,  -0.00168854,  -0.00407261,   0.00051668,  -0.00116258,   0.00015137,  -0.00030390,   0.00012358,  -0.00013695,   0.00000955,  -0.00002754,   0.00002348,  -0.00001938,  -0.00000152,   0.00000447,  -0.00000111,   0.00000511,   0.00000064,   0.00000092,   0.00000413,   0.00000261,   0.00000563,   0.00000147,   0.00000228,  -0.00001045,   0.00001044,  -0.00000991,   0.00000946,  -0.00000870,   0.00000913,  -0.00000827,   0.00000824,  -0.00000822,   0.00000794,  -0.00000743,   0.00000758,  -0.00000714,   0.00000690,  -0.00000658,   0.00000701,  -0.00000645,   0.00000618,  -0.00000600,   0.00000600,  -0.00000585,   0.00000562,  -0.00000546,   0.00000554,  -0.00000529
  0.47746335,  -0.00952951,  -0.00233380,  -0.00251863,   0.00023186,  -0.00064757,   0.00004461,  -0.00015739,   0.00010853,  -0.00004492,   0.00002742,  -0.00003948,   0.00002869,  -0.00002861,   0.00001720,  -0.00001742,   0.00000535,  -0.00000479,   0.00000331,   0.00000063,   0.00000285,  -0.00000117,   0.00000440,  -0.00000284,   0.00000622,  -0.00001032,   0.00001027,  -0.00000995,   0.00000962,  -0.00000940,   0.00000868,  -0.00000817,   0.00000874,  -0.00000772,   0.00000781,  -0.00000749,   0.00000734,  -0.00000707,   0.00000670,  -0.00000670,   0.00000644,  -0.00000618,   0.00000627,  -0.00000592,   0.00000583,  -0.00000561,   0.00000566,  -0.00000541,   0.00000546,  -0.00000529
  0.45276093,  -0.02114560,   0.00235295,   0.00066422,  -0.00141908,   0.00166204,  -0.00016491,  -0.00073530,   0.00075900,  -0.00007987,  -0.00022591,   0.00028453,  -0.00007986,  -0.00011460,   0.00017022,  -0.00010304,   0.00001173,   0.00007295,  -0.00007491,  -0.00000933,   0.00005810,  -0.00006097,   0.00002953,   0.00000688,  -0.00002370,  -0.00001105,   0.00001193,  -0.00001212,   0.00001095,  -0.00000931,   0.00000693,  -0.00000632,   0.00000759,  -0.00000749,   0.00000790,  -0.00000763,   0.00000711,  -0.00000657,   0.00000638,  -0.00000558,   0.00000577,  -0.00000607,   0.00000646,  -0.00000647,   0.00000597,  -0.00000523,   0.00000477,  -0.00000482,   0.00000475,  -0.00000498
  0.34932541,  -0.02797078,   0.00527876,   0.00056453,  -0.00131732,   0.00107087,  -0.00045646,  -0.00013393,   0.00038475,  -0.00026418,   0.00012895,   0.00001355,  -0.00007200,   0.00006693,  -0.00000279,  -0.00002123,   0.00002940,  -0.00004157,   0.00001791,  -0.00000828,  -0.00000775,  -0.00000066,   0.00000618,  -0.00001581,   0.00001255,  -0.00000885,   0.00000807,  -0.00000783,   0.00000784,  -0.00000713,   0.00000721,  -0.00000702,   0.00000709,  -0.00000672,   0.00000641,  -0.00000589,   0.00000580,  -0.00000613,   0.00000569,  -0.00000559,   0.00000538,  -0.00000520,   0.00000525,  -0.00000502,   0.00000484,  -0.00000468,   0.00000452,  -0.00000458,   0.00000445,  -0.00000450
  0.35591029,  -0.03318615,   0.00241289,   0.00309583,  -0.00196939,   0.00037147,   0.00048614,  -0.00053907,   0.00017323,   0.00013999,  -0.00005857,   0.00002697,   0.00004094,  -0.00004188,   0.00003805,  -0.00000424,  -0.00000687,  -0.00001499,   0.00002128,  -0.00001900,  -0.00000136,   0.00000119,   0.00000517,  -0.00001853,   0.00001917,  -0.00000863,   0.00000862,  -0.00000790,   0.00000777,  -0.00000730,   0.00000739,  -0.00000682,   0.00000666,  -0.00000643,   0.00000591,  -0.00000598,   0.00000613,  -0.00000591,   0.00000557,  -0.00000530,   0.00000517,  -0.00000526,   0.00000502,  -0.00000492,   0.00000468,  -0.00000484,   0.00000468,  -0.00000453,   0.00000453,  -0.00000430
  0.52537479,  -0.02422552,  -0.01491003,  -0.00071612,   0.00123368,  -0.00002568,  -0.00006944,   0.00005749,   0.00005326,  -0.00010108,   0.00001563,   0.00001428,   0.00003382,  -0.00002739,   0.00001921,  -0.00000860,   0.00001031,  -0.00002431,   0.00001642,  -0.00000614,   0.00001553,  -0.00001228,   0.00001296,  -0.00001054,   0.00000870,  -0.00001077,   0.00001050,  -0.00000965,   0.00000990,  -0.00000900,   0.00000839,  -0.00000904,   0.00000871,  -0.00000780,   0.00000773,  -0.00000767,   0.00000717,  -0.00000674,   0.00000702,  -0.00000682,   0.00000665,  -0.00000636,   0.00000597,  -0.00000596,   0.00000577,  -0.00000604,   0.00000581,  -0.00000574,   0.00000550,  -0.00000557
  0.52492656,  -0.02491170,  -0.01571341,  -0.00056381,   0.00157809,  -0.00016170,  -0.00021732,   0.00017742,   0.00014033,  -0.00016237,  -0.00002997,   0.00006711,   0.00008468,  -0.00004821,  -0.00001603,  -0.00001140,   0.00002893,  -0.00001399,   0.00000927,  -0.00001209,   0.00001660,  -0.00001358,   0.00000886,  -0.00001212,   0.00001318,  -0.00001041,   0.00000989,  -0.00000989,   0.00000944,  -0.00000917,   0.00000846,  -0.00000812,   0.00000835,  -0.00000811,   0.00000778,  -0.00000704,   0.00000731,  -0.00000695,   0.00000678,  -0.00000660,   0.00000674,  -0.00000629,   0.00000627,  -0.00000647,   0.00000604,  -0.00000578,   0.00000564,  -0.00000563,   0.00000556,  -0.00000531
  0.58796083,  -0.01522011,  -0.01571999,  -0.00333210,   0.00063958,   0.00011884,   0.00004403,   0.00015109,   0.00016391,  -0.00007757,  -0.00010031,  -0.00009294,   0.00004222,   0.00003570,   0.00005866,  -0.00001639,   0.00000493,  -0.00002318,   0.00001045,  -0.00001936,   0.00001757,  -0.00000568,   0.00001780,  -0.00001447,   0.00000756,  -0.00001214,   0.00001145,  -0.00001134,   0.00001011,  -0.00001058,   0.00000933,  -0.00000889,   0.00000902,  -0.00000859,   0.00000829,  -0.00000834,   0.00000798,  -0.00000784,   0.00000776,  -0.00000735,   0.00000729,  -0.00000718,   0.00000681,  -0.00000685,   0.00000693,  -0.00000623,   0.00000603,  -0.00000595,   0.00000590,  -0.00000586
  0.82649556,   0.02088307,  -0.01039493,  -0.00898145,  -0.00380012,  -0.00101233,   0.00010215,  -0.00019158,  -0.00034119,  -0.00036080,   0.00001934,   0.00023676,   0.00042959,   0.00031850,   0.00021791,   0.00000260,  -0.00006408,  -0.00016679,  -0.00012577,  -0.00013073,  -0.00004210,  -0.00002856,   0.00004427,   0.00004198,   0.00008106,  -0.00001127,   0.00001165,  -0.00001479,   0.00000975,  -0.00001462,   0.00000854,  -0.00001477,   0.00000929,  -0.00001254,   0.00001016,  -0.00001062,   0.00001066,  -0.00000964,   0.00001096,  -0.00000805,   0.00001039,  -0.00000777,   0.00000996,  -0.00000845,   0.00000973,  -0.00000836,   0.00000780,  -0.00000872,   0.00000781,  -0.00000833
  0.79102229,   0.01322784,  -0.01253908,  -0.00764553,  -0.00197956,  -0.00041884,  -0.00057098,  -0.00080116,  -0.00023032,   0.00030382,   0.00062960,   0.00045369,   0.00025702,  -0.00000989,  -0.00006964,  -0.00016145,  -0.00013299,  -0.00015598,  -0.00006276,  -0.00002690,   0.00007401,   0.00007656,   0.00010423,   0.00003211,   0.00001815,  -0.00002703,   0.00000253,  -0.00002233,   0.00000699,  -0.00001583,   0.00001143,  -0.00001083,   0.00001333,  -0.00000797,   0.00001395,  -0.00000838,   0.00001107,  -0.00000953,   0.00000903,  -0.00001063,   0.00000772,  -0.00000991,   0.00000732,  -0.00000949,   0.00000803,  -0.00000765,   0.00000849,  -0.00000629,   0.00000865,  -0.00000547
  0.78169734,   0.01027515,  -0.00841236,  -0.00167717,   0.00316023,   0.00249333,   0.00090687,  -0.00003089,   0.00019945,   0.00031451,   0.00032515,   0.00008106,   0.00004908,  -0.00000280,   0.00006767,   0.00000202,   0.00001782,  -0.00004012,   0.00000100,  -0.00002216,   0.00003098,  -0.00000635,   0.00000578,  -0.00004413,  -0.00000981,  -0.00001478,   0.00001398,  -0.00001312,   0.00001292,  -0.00001256,   0.00001187,  -0.00001136,   0.00001097,  -0.00001062,   0.00001079,  -0.00001092,   0.00000997,  -0.00000965,   0.00000995,  -0.00000941,   0.00000895,  -0.00000923,   0.00000870,  -0.00000822,   0.00000809,  -0.00000784,   0.00000802,  -0.00000735,   0.00000735,  -0.00000732
  1.05880215,   0.04547325,   0.00368529,   0.00193014,  -0.00130276,  -0.00265145,  -0.00076542,  -0.00028131,  -0.00071075,  -0.00056655,   0.00020535,   0.00015940,   0.00003063,   0.00004244,   0.00018141,   0.00000291,   0.00000570,   0.00000031,   0.00004099,  -0.00004062,   0.00002058,  -0.00001319,   0.00001343,  -0.00002538,   0.00002344,  -0.00001629,   0.00001601,  -0.00001634,   0.00001616,  -0.00001628,   0.00001601,  -0.00001459,   0.00001335,  -0.00001357,   0.00001303,  -0.00001390,   0.00001300,  -0.00001216,   0.00001266,  -0.00001164,   0.00001179,  -0.00001083,   0.00001093,  -0.00001101,   0.00001048,  -0.00000982,   0.00001000,  -0.00000969,   0.00000940,  -0.00000901
  0.93237834,   0.02695290,  -0.00633216,  -0.00168660,  -0.00080634,  -0.00166303,  -0.00034586,   0.00050967,   0.00027201,  -0.00021278,   0.00004857,   0.00010373,   0.00002888,  -0.00008650,   0.00007682,   0.00004557,   0.00002806,  -0.00004844,   0.00001958,  -0.00001774,   0.00001464,  -0.00002107,   0.00002535,  -0.00001159,   0.00001584,  -0.00001586,   0.00001434,  -0.00001467,   0.00001482,  -0.00001384,   0.00001385,  -0.00001371,   0.00001314,  -0.00001258,   0.00001218,  -0.00001140,   0.00001126,  -0.00001131,   0.00001062,  -0.00001074,   0.00001045,  -0.00000967,   0.00000993,  -0.00000948,   0.00000937,  -0.00000894,   0.00000885,  -0.00000849,   0.00000817,  -0.00000814
  1.16094458,   0.05616049,  -0.00398736,  -0.00441675,  -0.00000635,   0.00031942,  -0.00045944,  -0.00078544,  -0.00005276,   0.00028399,   0.00030188,  -0.00006053,  -0.00006526,  -0.00004989,   0.00009389,  -0.00000546,  -0.00001098,  -0.00008433,   0.00000201,  -0.00001786,   0.00004060,  -0.00001804,   0.00002180,  -0.00001863,   0.00002671,  -0.00001896,   0.00001753,  -0.00001883,   0.00001695,  -0.00001755,   0.00001768,  -0.00001566,   0.00001581,  -0.00001462,   0.00001353,  -0.00001461,   0.00001390,  -0.00001395,   0.00001284,  -0.00001271,   0.00001183,  -0.00001208,   0.00001192,  -0.00001182,   0.00001153,  -0.00001053,   0.00001069,  -0.00001054,   0.00001025,  -0.00000978
  0.71513500,   0.00470649,  -0.01038084,  -0.00589370,  -0.00306560,  -0.00161026,  -0.00041803,   0.00021862,   0.00051484,   0.00028717,   0.00015917,   0.00000067,   0.00000695,  -0.00007012,  -0.00001159,  -0.00003628,   0.00001687,  -0.00000964,   0.00002642,  -0.00001169,   0.00001648,  -0.00001311,   0.00001392,  -0.00001607,   0.00001230,  -0.00001391,   0.00001243,  -0.00001259,   0.00001214,  -0.00001135,   0.00001083,  -0.00001103,   0.00001067,  -0.00001003,   0.00000961,  -0.00000949,   0.00000890,  -0.00000903,   0.00000910,  -0.00000881,   0.00000792,  -0.00000799,   0.00000787,  -0.00000775,   0.00000766,  -0.00000747,   0.00000709,  -0.00000740,   0.00000706,  -0.00000678
  0.49754752,  -0.02035550,  -0.00962890,  -0.00291771,  -0.00077796,   0.00044249,   0.00052449,  -0.00009508,  -0.00005963,  -0.00000845,   0.00004354,   0.00003591,   0.00005025,  -0.00003590,   0.00001119,  -0.00002133,   0.00000607,  -0.00000572,   0.00001895,  -0.00002232,   0.00000539,  -0.00001421,   0.00001024,  -0.00000715,   0.00001329,  -0.00000954,   0.00001018,  -0.00000945,   0.00000932,  -0.00000921,   0.00000851,  -0.00000843,   0.00000788,  -0.00000778,   0.00000775,  -0.00000734,   0.00000671,  -0.00000669,   0.00000654,  -0.00000656,   0.00000674,  -0.00000636,   0.00000603,  -0.00000586,   0.00000587,  -0.00000559,   0.00000560,  -0.00000543,   0.00000559,  -0.00000532
  0.52506627,  -0.01664802,  -0.00940972,  -0.00299321,  -0.00062405,  -0.00005910,   0.00031412,   0.00027942,   0.00012000,  -0.00002772,   0.00003966,  -0.00001979,  -0.00000002,  -0.00002222,   0.00003211,  -0.00001862,  -0.00000073,  -0.00002418,   0.00000377,  -0.00001717,   0.00001529,  -0.00000541,   0.00001745,  -0.00000894,   0.00001462,  -0.00001042,   0.00001005,  -0.00000959,   0.00000894,  -0.00000924,   0.00000893,  -0.00000855,   0.00000866,  -0.00000799,   0.00000794,  -0.00000756,   0.00000725,  -0.00000704,   0.00000694,  -0.00000691,   0.00000649,  -0.00000637,   0.00000645,  -0.00000601,   0.00000591,  -0.00000589,   0.00000579,  -0.00000559,   0.00000543,  -0.00000525
  1.24202477,   0.06289048,   0.00922239,   0.00858279,   0.00697661,   0.00236363,   0.00039385,   0.00021115,   0.00061290,   0.00033203,   0.00018299,  -0.00000375,   0.00013878,   0.00006719,   0.00006818,  -0.00006455,   0.00002286,  -0.00000462,   0.00004453,  -0.00003450,   0.00001705,  -0.00002780,   0.00002055,  -0.00004001,  -0.00000139,  -0.00002183,   0.00002089,  -0.00001973,   0.00001868,  -0.00001873,   0.00001632,  -0.00001639,   0.00001614,  -0.00001634,   0.00001548,  -0.00001454,   0.00001511,  -0.00001364,   0.00001428,  -0.00001378,   0.00001376,  -0.00001252,   0.00001237,  -0.00001283,   0.00001214,  -0.00001176,   0.00001213,  -0.00001191,   0.00001138,  -0.00001118
  0.88415180,   0.03139897,   0.01483345,   0.00542873,   0.00027101,   0.00047681,  -0.00016795,  -0.00037344,   0.00008077,  -0.00003421,   0.00011962,   0.00001930,   0.00001437,   0.00000831,   0.00011238,   0.00000359,   0.00001649,  -0.00003437,  -0.00000694,  -0.00004421,   0.00001747,  -0.00002084,   0.00001106,  -0.00001847,   0.00002072,  -0.00001685,   0.00001486,  -0.00001449,   0.00001405,  -0.00001368,   0.00001360,  -0.00001293,   0.00001335,  -0.00001212,   0.00001184,  -0.00001139,   0.00001175,  -0.00001064,   0.00001050,  -0.00001044,   0.00000985,  -0.00000970,   0.00000930,  -0.00000957,   0.00000921,  -0.00000896,   0.00000829,  -0.00000879,   0.00000823,  -0.00000828
  0.69660733,   0.02393360,   0.01584098,   0.00004602,  -0.00026120,  -0.00054429,  -0.00035462,   0.00009127,   0.00007974,   0.00010498,   0.00005895,   0.00003724,   0.00005167,   0.00001874,   0.00009774,   0.00001356,   0.00004643,  -0.00002290,   0.00000077,  -0.00002771,   0.00000125,  -0.00001746,   0.00001627,  -0.00001966,   0.00001104,  -0.00001286,   0.00001245,  -0.00001348,   0.00001266,  -0.00001102,   0.00001168,  -0.00001071,   0.00001080,  -0.00001083,   0.00000985,  -0.00000949,   0.00000965,  -0.00000898,   0.00000888,  -0.00000884,   0.00000879,  -0.00000831,   0.00000832,  -0.00000802,   0.00000796,  -0.00000740,   0.00000755,  -0.00000709,   0.00000724,  -0.00000723
  0.29891388,  -0.02714297,   0.00274572,  -0.00069439,   0.00149822,  -0.00110548,  -0.00028838,   0.00071305,  -0.00044150,   0.00004748,  -0.00002088,   0.00009169,  -0.00002681,  -0.00010667,   0.00015179,  -0.00005709,  -0.00000061,  -0.00000926,   0.00002228,  -0.00001310,  -0.00001055,   0.00000587,   0.00001066,  -0.00001222,   0.00000359,  -0.00000808,   0.00000768,  -0.00000663,   0.00000714,  -0.00000677,   0.00000627,  -0.00000630,   0.00000600,  -0.00000575,   0.00000600,  -0.00000539,   0.00000545,  -0.00000554,   0.00000507,  -0.00000492,   0.00000487,  -0.00000509,   0.00000457,  -0.00000466,   0.00000450,  -0.00000424,   0.00000432,  -0.00000435,   0.00000411,  -0.00000400
  0.30683374,  -0.03951763,   0.00163813,   0.00304238,  -0.00258022,   0.00011789,   0.00067974,  -0.00047851,   0.00002822,   0.00020912,  -0.00004043,  -0.00008638,   0.00005982,   0.00000847,  -0.00003598,  -0.00002048,   0.00006243,  -0.00002779,  -0.00001390,   0.00001509,   0.00000482,  -0.00001934,   0.00002109,  -0.00001188,   0.00000580,  -0.00000722,   0.00000702,  -0.00000679,   0.00000685,  -0.00000703,   0.00000664,  -0.00000653,   0.00000659,  -0.00000566,   0.00000530,  -0.00000570,   0.00000546,  -0.00000544,   0.00000524,  -0.00000522,   0.00000490,  -0.00000474,   0.00000478,  -0.00000453,   0.00000444,  -0.00000440,   0.00000414,  -0.00000421,   0.00000406,  -0.00000409
  0.34821910,  -0.04088131,  -0.00333103,   0.00535296,  -0.00160636,  -0.00145798,   0.00115126,   0.00011184,  -0.00057149,   0.00021601,   0.00027841,  -0.00027106,  -0.00000547,   0.00013448,  -0.00005880,  -0.00006163,   0.00008311,  -0.00001481,  -0.00002221,   0.00000573,   0.00001166,  -0.00002002,   0.00002545,  -0.00000703,  -0.00000781,  -0.00000824,   0.00000826,  -0.00000833,   0.00000798,  -0.00000728,   0.00000748,  -0.00000635,   0.00000678,  -0.00000650,   0.00000680,  -0.00000589,   0.00000595,  -0.00000522,   0.00000564,  -0.00000532,   0.00000482,  -0.00000516,   0.00000486,  -0.00000473,   0.00000479,  -0.00000454,   0.00000428,  -0.00000457,   0.00000433,  -0.00000420
  0.60956960,   0.01121524,   0.01714803,   0.00019525,  -0.00030480,   0.00122477,  -0.00155263,  -0.00011948,  -0.00014274,  -0.00056443,   0.00015338,  -0.00026179,   0.00000801,   0.00002075,  -0.00005578,   0.00008715,   0.00000019,  -0.00000075,   0.00006675,  -0.00004533,   0.00005851,  -0.00001728,   0.00000665,   0.00000722,  -0.00000487,  -0.00001344,   0.00001286,  -0.00001405,   0.00001341,  -0.00001159,   0.00001133,  -0.00001009,   0.00000959,  -0.00000884,   0.00000817,  -0.00000815,   0.00000847,  -0.00000871,   0.00000879,  -0.00000795,   0.00000789,  -0.00000768,   0.00000766,  -0.00000708,   0.00000716,  -0.00000675,   0.00000692,  -0.00000655,   0.00000644,  -0.00000639
  0.38209074,  -0.03309567,  -0.00510970,   0.00085503,   0.00026585,   0.00047973,  -0.00031647,  -0.00017463,   0.00030141,  -0.00005278,  -0.00009945,  -0.00002715,   0.00004303,  -0.00000563,  -0.00000643,  -0.00001366,   0.00001859,  -0.00002023,   0.00001891,  -0.00001076,   0.00000491,  -0.00000556,   0.00001175,  -0.00001058,   0.00001109,  -0.00000871,   0.00000855,  -0.00000796,   0.00000781,  -0.00000735,   0.00000762,  -0.00000673,   0.00000669,  -0.00000641,   0.00000669,  -0.00000632,   0.00000630,  -0.00000589,   0.00000563,  -0.00000558,   0.00000534,  -0.00000537,   0.00000525,  -0.00000519,   0.00000506,  -0.00000485,   0.00000478,  -0.00000463,   0.00000446,  -0.00000442
