xdata ydata 
0.0 0.38647352 
0.005025125628140704 0.38649756633165827 
0.010050251256281407 0.386536386281407 
0.01507537688442211 0.3865160204522613 
0.020100502512562814 0.38634533075376887 
0.02512562814070352 0.3859666105025126 
0.03015075376884422 0.38542971552763816 
0.035175879396984924 0.3849799177386935 
0.04020100502512563 0.3851372241708543 
0.04522613065326633 0.3867364026633166 
0.05025125628140704 0.3908984470351759 
0.05527638190954774 0.39891776190954775 
0.06030150753768844 0.4120729154271357 
0.06532663316582915 0.4313944655276382 
0.07035175879396985 0.4574427477889447 
0.07537688442211056 0.49015239175879405 
0.08040201005025126 0.5287865679396986 
0.08542713567839195 0.5720149033165829 
0.09045226130653267 0.6180945490954776 
0.09547738693467336 0.6651048631658292 
0.10050251256281408 0.7111736107537691 
0.10552763819095477 0.7546406139698493 
0.11055276381909548 0.7941304196482413 
0.11557788944723618 0.8285373443216081 
0.12060301507537688 0.8569690317085428 
0.12562814070351758 0.8786780306030151 
0.1306532663316583 0.8930406357788945 
0.135678391959799 0.8995949676381909 
0.1407035175879397 0.8981246253768844 
0.1457286432160804 0.8887481875376885 
0.15075376884422112 0.8719657946733668 
0.15577889447236182 0.8486266088442209 
0.16080402010050251 0.8198112643216079 
0.1658291457286432 0.7866593365829145 
0.1708542713567839 0.750198571959799 
0.17587939698492464 0.7112383059798993 
0.18090452261306533 0.6703695273366832 
0.18592964824120603 0.6280747931155778 
0.19095477386934673 0.5849064185427135 
0.19597989949748745 0.5416589336683415 
0.20100502512562815 0.49945572738693433 
0.20603015075376885 0.45969488648241186 
0.21105527638190955 0.4238485530150753 
0.21608040201005024 0.3931666128643216 
0.22110552763819097 0.3683785142713567 
0.22613065326633167 0.3495003054773868 
0.23115577889447236 0.33581610010050245 
0.23618090452261306 0.32607489582914573 
0.24120603015075376 0.3188369532160804 
0.24623115577889448 0.3128696609547738 
0.25125628140703515 0.3074649858291458 
0.2562814070351759 0.3025709094472362 
0.2613065326633166 0.2986896653768844 
0.2663316582914573 0.296575203919598 
0.271356783919598 0.2968331281909548 
0.2763819095477387 0.2995635677889448 
0.2814070351758794 0.3041760040703518 
0.2864321608040201 0.30944825000000004 
0.2914572864321608 0.31381771457286434 
0.2964824120603015 0.31581141055276385 
0.30150753768844224 0.3144707572864321 
0.3065326633165829 0.30962624914572867 
0.31155778894472363 0.301927008442211 
0.3165829145728643 0.292613912160804 
0.32160804020100503 0.28311288025125625 
0.32663316582914576 0.274586452562814 
0.3316582914572864 0.26759436095477385 
0.33668341708542715 0.26197374311557786 
0.3417085427135678 0.2569688548743718 
0.34673366834170855 0.251557378241206 
0.35175879396984927 0.2448442154271356 
0.35678391959798994 0.23637910532663312 
0.36180904522613067 0.22628702311557783 
0.36683417085427134 0.21517292432160803 
0.37185929648241206 0.20384925391959796 
0.3768844221105528 0.19300142562814063 
0.38190954773869346 0.1829279221105527 
0.3869346733668342 0.17346008351758788 
0.3919597989949749 0.16409312829145717 
0.3969849246231156 0.15427322341708535 
0.4020100502512563 0.1437191225125627 
0.40703517587939697 0.13263789095477382 
0.4120603015075377 0.12173159939698483 
0.4170854271356784 0.11197385201005017 
0.4221105527638191 0.10423043718592961 
