xdata ydata 
0.0 0.00048143 
0.002004008016032064 0.00010942845691382772 
0.004008016032064128 0.0 
0.0060120240480961915 0.00010871635270541062 
0.008016032064128256 0.00048348190380761524 
0.01002004008016032 0.00012452148296593195 
0.012024048096192383 0.0 
0.014028056112224447 9.354210420841661e-05 
0.01603206412825651 0.0004893140080160321 
0.018036072144288574 0.00013982881763527127 
0.02004008016032064 0.0 
0.022044088176352703 7.803841683366691e-05 
0.024048096192384766 0.0004991950701402804 
0.026052104208416832 0.00015558631262525065 
0.028056112224448895 0.0 
0.03006012024048096 6.198617234468956e-05 
0.03206412825651302 0.0005134985571142284 
0.03406813627254509 0.00017200050100200316 
0.03607214428857715 0.0 
0.038076152304609215 4.516226452905725e-05 
0.04008016032064128 0.0005330650100200401 
0.04208416833667334 0.00018925394789579345 
0.044088176352705406 0.0 
0.04609218436873747 2.7581022044088315e-05 
0.04809619238476953 0.0005581829458917829 
0.0501002004008016 0.00020518122244489153 
0.052104208416833664 0.0 
0.05410821643286573 2.5572064128257543e-05 
0.05611222444889779 0.0006288497194388772 
0.058116232464929855 0.0002704038877755518 
0.06012024048096192 0.0 
0.06212424849699398 3.392302605210126e-05 
0.06412825651302605 0.0006874202805611219 
0.06613226452905811 0.00027543801603206665 
0.06813627254509018 0.0 
0.07014028056112225 0.0 
0.0721442885771543 0.00075464024048096 
0.07414829659318636 0.00038440110220441 
0.07615230460921843 0.0 
0.0781563126252505 3.709346693386367e-05 
0.08016032064128256 0.0009016130460921849 
0.08216432865731463 0.0004773534869739477 
0.08416833667334668 0.0 
0.08617234468937875 0.00022430268537073842 
0.08817635270541081 0.0012495032865731449 
0.09018036072144288 0.0006701456513026076 
0.09218436873747494 0.0 
0.09418837675350701 0.0005278050501001987 
0.09619238476953906 0.0020510449899799545 
0.09819639278557113 0.0015675356513026103 
0.1002004008016032 0.0005968499599198392 
0.10220440881763526 0.0023059192184368754 
0.10420841683366733 0.005078981943887774 
0.1062124248496994 0.005795961723446893 
0.10821643286573146 0.008159368296593198 
0.11022044088176351 0.018415499378757447 
0.11222444889779558 0.032182552905811554 
0.11422845691382764 0.03595563777555111 
0.11623246492985971 0.02496629220440885 
0.11823647294589178 0.009901166833667376 
0.12024048096192384 0.001693622985971934 
0.1222444889779559 0.0 
0.12424849699398796 0.0 
0.12625250501002003 0.0 
0.1282565130260521 0.0026269879959919876 
0.13026052104208416 0.0 
0.13226452905811623 0.0 
0.1342685370741483 0.009331318056112158 
0.13627254509018036 0.07037324310621247 
0.13827655310621242 0.17452852192384768 
0.1402805611222445 0.2949984850100208 
0.14228456913827653 0.4115363858517023 
0.1442885771543086 0.523814675811622 
0.14629258517034066 0.6350809913827652 
0.14829659318637273 0.7385916585370738 
0.1503006012024048 0.8258181376953904 
0.15230460921843686 0.8961839792785568 
0.15430861723446893 0.9514161068937873 
0.156312625250501 0.9882409891783566 
0.15831663326653306 1.0029150923246493 
0.16032064128256512 0.996774504248497 
0.1623246492985972 0.9721212404208417 
0.16432865731462926 0.9279891763727454 
0.16633266533066132 0.864289614288577 
0.16833667334669336 0.7850726852304615 
0.17034068136272543 0.6940838862324656 
0.1723446893787575 0.5922939464529069 
0.17434869739478956 0.4829184404408831 
0.17635270541082163 0.37308835757515046 
0.1783567134268537 0.26760007543086195 
0.18036072144288576 0.16797027989979996 
0.18236472945891782 0.08143040150300632 
0.1843687374749499 0.022310728597194587 
0.18637274549098196 0.0 
0.18837675350701402 0.0 
0.1903807615230461 0.0042516771543086255 
0.19238476953907813 0.021592521503005637 
0.1943887775551102 0.05636941855711384 
0.19639278557114226 0.10554748090180312 
0.19839679358717432 0.15027806186372722 
0.2004008016032064 0.1728183103406813 
0.20240480961923846 0.17133394925851714 
0.20440881763527052 0.15704316565130258 
0.2064128256513026 0.1426959556713427 
0.20841683366733466 0.1353522868937876 
0.21042084168336672 0.13511412412825652 
0.2124248496993988 0.13756879781563128 
0.21442885771543085 0.13902064743486972 
0.21643286573146292 0.14013820845691383 
0.21843687374749496 0.14347923687374745 
0.22044088176352702 0.14901739947895784 
0.2224448897795591 0.15492024513026048 
0.22444889779559116 0.16138932492985966 
0.22645290581162322 0.1701887151903807 
0.2284569138276553 0.18107767727454901 
0.23046092184368736 0.19218662841683354 
0.23246492985971942 0.20349012809619227 
0.2344689378757515 0.21650096795591184 
0.23647294589178355 0.2307467490981964 
0.23847695390781562 0.24387807849699394 
0.24048096192384769 0.2553018853907815 
0.24248496993987975 0.26663066064128255 
0.2444889779559118 0.2784550014428857 
0.24649298597194386 0.2896435976553105 
0.24849699398797592 0.30000446490981947 
0.250501002004008 0.3107290515430861 
0.25250501002004005 0.32183406192384756 
0.2545090180360721 0.3318569914629258 
0.2565130260521042 0.34054884042084177 
0.25851703406813625 0.34940175100200394 
0.2605210420841683 0.35903145713426854 
0.2625250501002004 0.36832205382765526 
0.26452905811623245 0.37661962933867743 
0.2665330661322645 0.38461486428857705 
0.2685370741482966 0.3926098291983968 
0.27054108216432865 0.3999812256513026 
0.2725450901803607 0.406837784008016 
0.2745490981963928 0.4142475691983969 
0.27655310621242485 0.42230496002004003 
0.2785571142284569 0.42980254394789585 
0.280561122244489 0.43636900270541085 
0.282565130260521 0.44323444006012014 
0.28456913827655306 0.45125062989979936 
0.2865731462925851 0.4595821965130259 
0.2885771543086172 0.46688817807615224 
0.29058116232464926 0.47254298430861713 
0.2925851703406813 0.47628717521042085 
0.2945891783567134 0.47785549949899797 
0.29659318637274545 0.47736757803607216 
0.2985971943887775 0.47520856567134273 
0.3006012024048096 0.471417955490982 
0.30260521042084165 0.4660236580961925 
0.3046092184368737 0.4597684028657315 
0.3066132264529058 0.45347098647294587 
0.30861723446893785 0.44688753573146306 
