xdata ydata 
0.0 0.01008749 
0.002004008016032064 -0.007517687515030056 
0.004008016032064128 -0.007154056793587187 
0.0060120240480961915 0.033039096973947905 
0.008016032064128256 -0.03294833418837674 
0.01002004008016032 0.001572163927855703 
0.012024048096192383 0.025882286613226453 
0.014028056112224447 -6.154396793584883e-05 
0.01603206412825651 -0.03578892861723448 
0.018036072144288574 0.04100241326653303 
0.02004008016032064 -0.009400949959919858 
0.022044088176352703 0.01172971074148295 
0.024048096192384766 -0.03104268777555103 
0.026052104208416832 0.037756054148296574 
0.028056112224448895 0.003837550641282744 
0.03006012024048096 -0.01978152266533064 
0.03206412825651302 0.011114260741482983 
0.03406813627254509 0.013798442264529098 
0.03607214428857715 0.002857599158316693 
0.038076152304609215 0.0008277763927855369 
0.04008016032064128 -0.013341462464929881 
0.04208416833667334 0.03458171036072121 
0.044088176352705406 0.00472682020040104 
0.04609218436873747 -0.02685729693386772 
0.04809619238476953 0.025481372985972035 
0.0501002004008016 0.018555978577154228 
0.052104208416833664 -0.002530210721442854 
0.05410821643286573 -0.01553857965931852 
0.05611222444889779 0.028283051803607333 
0.058116232464929855 0.01386415468937872 
0.06012024048096192 -0.010130958657314625 
0.06212424849699398 -0.01778728008016084 
0.06412825651302605 0.059970811462925995 
0.06613226452905811 -0.0454882956112225 
0.06813627254509018 0.031022338116232492 
0.07014028056112225 -0.014824543787575153 
0.0721442885771543 0.020830012224448934 
0.07414829659318636 -0.00909822404809622 
0.07615230460921843 0.022315879919839784 
0.0781563126252505 -0.03490896729458931 
0.08016032064128256 0.0490262424448898 
0.08216432865731463 -0.021292777855711435 
0.08416833667334668 0.013724843687374663 
0.08617234468937875 -0.016982253426853687 
0.08817635270541081 0.04484506679358702 
0.09018036072144288 -0.022521456773546927 
0.09218436873747494 0.004627492985971985 
0.09418837675350701 0.028587271583166388 
0.09619238476953906 -0.010990096112224507 
0.09819639278557113 0.02012022406813616 
0.1002004008016032 0.013836139919839903 
0.10220440881763526 -0.007906819919839657 
0.10420841683366733 0.04238869653306613 
0.1062124248496994 -0.003044128396793528 
0.10821643286573146 0.02044646515030066 
0.11022044088176351 0.01575659937875756 
0.11222444889779558 0.02755288803607211 
0.11422845691382764 0.013920672605210422 
0.11623246492985971 0.02761438386773548 
0.11823647294589178 0.01002364929859715 
0.12024048096192384 0.050822934488977976 
0.1222444889779559 0.0008381959719441232 
0.12424849699398796 0.04386442685370691 
0.12625250501002003 0.026012093386774186 
0.1282565130260521 0.013761675751503282 
0.13026052104208416 0.06756994751503001 
0.13226452905811623 -0.0041463502805611265 
0.1342685370741483 0.036586497194388584 
0.13627254509018036 0.0597988272144288 
0.13827655310621242 0.0063559765731462875 
0.1402805611222445 0.04330966855711401 
0.14228456913827653 0.02026207729458856 
0.1442885771543086 0.07549546306613303 
